"46850";"3100-046850";"Ecological, genetic and behavioral determinants of host use in alpine leaf beetles (chrysomelidae, coleoptera)";"";"Rahier Martine";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30207";"Ecology";"Biology and Medicine;General Biology";"30207";"01.10.1996";"30.09.2001";"834195.00";""
"46862";"3100-046862";"Induction and polarization of the immune response in mice infes- ted with naive or Borrelia Burgdorferi-infected Ixodes ricinus ticks";"";"Brossard Michel";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30403";"Immunology, Immunopathology";"Biology and Medicine;Experimental Medicine";"30403";"01.10.1996";"30.09.1999";"247500.00";""
"46946";"3100-046946";"Gene regulation tested by microinjection assays in Xenopus oocy- tes and embryos A: transactivation of interleukin genes B: Antisense inhibition of inducer genes";"";"Rungger Duri";"Project funding (Div. I-III)";"Project funding";"Station de Zoologie Expérimentale";"Switzerland";"University of Geneva - GE";"30105";"Embryology, Developmental Biology";"Biology and Medicine;Basic Biological Research";"30105";"01.10.1996";"30.09.1999";"184500.00";"RECDNA"
"47194";"3100-047194";"Synthesis and structure of cuticular proteins in nematodes";"";"Betschart Bruno";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30103";"Cellular Biology, Cytology";"Biology and Medicine;Basic Biological Research";"30103";"01.10.1996";"30.09.1999";"178800.00";""
"49827";"3252-049827";"Attentional deficits in schizophrenia: a real world neural net- work approach";"";"Früh Hansruedi";"Project funding";"";"Departement Neurobiologie Institut für Zoologie Universität Zürich";"Switzerland";"University of Zurich - ZH";"30708";"Neurology, Psychiatry";"Biology and Medicine;Clinical Medicine";"30708/20506";"01.04.1997";"30.06.2001";"156352.00";""
"50658";"3100-050658";"Studies on chemical ecology, sensory physiology and behaviour of ticks";"";"Guerin Patrick";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.10.1997";"30.09.1998";"40674.00";""
"52387";"3100-052387";"The effects of bean domestication on the interaction between a Bruchid beetle and its larval parasitoid";"";"Benrey Betty";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30207";"Ecology";"Biology and Medicine;General Biology";"30207";"01.04.1998";"30.09.2001";"189000.00";""
"52566";"3100-052566";"A quantitative approach of food web ecology";"";"Bersier Louis-Félix";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30207";"Ecology";"Biology and Medicine;General Biology";"30207";"01.05.1999";"30.04.2004";"448691.00";""
"52744";"3200-052744";"Investigation of human granulocytic Ehrlichiosis in Switzerland";"";"Brossard Michel";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30307";"Medical Microbiology";"Biology and Medicine;Basic Medical Sciences";"30307/30402";"01.04.1998";"31.03.2001";"162683.00";""
"53875";"3100-053875";"Differential gene expression during Selenium induction of pre- cursor-to product processing in dense-core secretory vesicle formation";"";"Peck Robert";"Project funding (Div. I-III)";"Project funding";"Laboratoire de Protistologie Département de Zoologie et de Biologie Animale";"Switzerland";"University of Geneva - GE";"30103";"Cellular Biology, Cytology";"Biology and Medicine;Basic Biological Research";"30103";"01.10.1998";"30.09.2002";"39613.00";""
"56836";"3100-056836";"Mice infested with Ixodes ricinus: contribution of tick saliva components and atigen presenting cells environment to T helper polarization";"";"Brossard Michel";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30403";"Immunology, Immunopathology";"Biology and Medicine;Experimental Medicine";"30403";"01.10.1999";"30.09.2002";"210000.00";""
"56860";"3100-056860";"Repressor and activator of IL-2 and HIV-1 transcription";"";"Rungger Duri";"Project funding (Div. I-III)";"Project funding";"Station de Zoologie Expérimentale";"Switzerland";"University of Geneva - GE";"30403";"Immunology, Immunopathology";"Biology and Medicine;Experimental Medicine";"30403";"01.10.1999";"30.09.2002";"190000.00";"RECDNA"
"56988";"3100-056988";"The sensory physiology, behaviour and chemical ecology of arthro-pods vectors of disease";"";"Guerin Patrick";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.10.1999";"31.05.2002";"126700.00";""
